"00089","TMAP-EM-GW1_FG_SHIP","1G FTTLBG2A0663","23112015","23112015","Y","","86160-02B00-00","THB","Road","23112015","","","1","FTTL_FG_PASS_THRU"
"00089","TMAP-EM-GW1_FG_SHIP","1G FTTLBG2A0663","23112015","23112015","Y","","86160-02B00-00","THB","Road","23112015","","","1","FTTL_FG_PASS_THRU"
"00088","TMAP-EM-BP_FG_SHIP","1P FTTLBP1A0760","23112015","23112015","Y","","86160-0K430-00","THB","Road","23112015","","","1","FTTL_FG_PASS_THRU"
"00088","TMAP-EM-BP_FG_SHIP","1P FTTLBP1A0760","23112015","23112015","Y","","86160-0K430-00","THB","Road","23112015","","","1","FTTL_FG_PASS_THRU"
"00087","TMAP-EM-SR_FG_SHIP","1S FTTLBS1A1708","23112015","23112015","Y","","86160-0K430-00","THB","Road","23112015","","","1","FTTL_FG_PASS_THRU"
"00087","TMAP-EM-SR_FG_SHIP","1S FTTLBS1A1708","23112015","23112015","Y","","86160-0K430-00","THB","Road","23112015","","","1","FTTL_FG_PASS_THRU"
"00087","TMAP-EM-SR_FG_SHIP","1S FTTLBS1A1708","23112015","23112015","Y","","86160-0K430-00","THB","Road","23112015","","","1","FTTL_FG_PASS_THRU"
"00088","TMAP-EM-BP_FG_SHIP","1P FTTLBP1A0761","23112015","23112015","Y","","86160-0K430-00","THB","Road","23112015","","","1","FTTL_FG_PASS_THRU"
"00088","TMAP-EM-BP_FG_SHIP","1P FTTLBP1A0761","23112015","23112015","Y","","86160-0K430-00","THB","Road","23112015","","","1","FTTL_FG_PASS_THRU"
"00087","TMAP-EM-SR_FG_SHIP","1S FTTLBS1A1709","23112015","23112015","Y","","86160-0K430-00","THB","Road","23112015","","","1","FTTL_FG_PASS_THRU"
"00087","TMAP-EM-SR_FG_SHIP","1S FTTLBS1A1709","23112015","23112015","Y","","86160-0K430-00","THB","Road","23112015","","","1","FTTL_FG_PASS_THRU"
"00087","TMAP-EM-SR_FG_SHIP","1S FTTLBS1A1709","23112015","23112015","Y","","86160-0K430-00","THB","Road","23112015","","","1","FTTL_FG_PASS_THRU"
"00089","TMAP-EM-GW1_FG_SHIP","1G FTTLBG2A0664","23112015","23112015","Y","","86160-02B00-00","THB","Road","23112015","","","1","FTTL_FG_PASS_THRU"
"00089","TMAP-EM-GW1_FG_SHIP","1G FTTLBG2A0664","23112015","23112015","Y","","86160-02B00-00","THB","Road","23112015","","","1","FTTL_FG_PASS_THRU"
"00089","TMAP-EM-GW1_FG_SHIP","1G FTTLBG2A0664","23112015","23112015","Y","","86160-02B00-00","THB","Road","23112015","","","1","FTTL_FG_PASS_THRU"
"00089","TMAP-EM-GW1_FG_SHIP","1G FTTLBG2A0664","23112015","23112015","Y","","86160-02B00-00","THB","Road","23112015","","","1","FTTL_FG_PASS_THRU"
"00088","TMAP-EM-BP_FG_SHIP","1P FTTLBP1A0762","23112015","23112015","Y","","86160-0K430-00","THB","Road","23112015","","","1","FTTL_FG_PASS_THRU"
"00088","TMAP-EM-BP_FG_SHIP","1P FTTLBP1A0762","23112015","23112015","Y","","86160-0K430-00","THB","Road","23112015","","","1","FTTL_FG_PASS_THRU"
"00087","TMAP-EM-SR_FG_SHIP","1S FTTLBS1A1710","23112015","23112015","Y","","86160-0K430-00","THB","Road","23112015","","","1","FTTL_FG_PASS_THRU"
"00087","TMAP-EM-SR_FG_SHIP","1S FTTLBS1A1710","23112015","23112015","Y","","86160-0K430-00","THB","Road","23112015","","","1","FTTL_FG_PASS_THRU"
"00087","TMAP-EM-SR_FG_SHIP","1S FTTLBS1A1710","23112015","23112015","Y","","86160-0K430-00","THB","Road","23112015","","","1","FTTL_FG_PASS_THRU"
"00087","TMAP-EM-SR_FG_SHIP","1S FTTLBS1A1711","23112015","23112015","Y","","86160-0K430-00","THB","Road","23112015","","","1","FTTL_FG_PASS_THRU"
"00087","TMAP-EM-SR_FG_SHIP","1S FTTLBS1A1711","23112015","23112015","Y","","86160-0K430-00","THB","Road","23112015","","","1","FTTL_FG_PASS_THRU"
"00087","TMAP-EM-SR_FG_SHIP","1S FTTLBS1A1711","23112015","23112015","Y","","86160-0K430-00","THB","Road","23112015","","","1","FTTL_FG_PASS_THRU"
"00087","TMAP-EM-SR_FG_SHIP","1S FTTLBS1A1712","23112015","23112015","Y","","86160-0K430-00","THB","Road","23112015","","","1","FTTL_FG_PASS_THRU"
"00087","TMAP-EM-SR_FG_SHIP","1S FTTLBS1A1712","23112015","23112015","Y","","86160-0K430-00","THB","Road","23112015","","","1","FTTL_FG_PASS_THRU"
"00087","TMAP-EM-SR_FG_SHIP","1S FTTLBS1A1712","23112015","23112015","Y","","86160-0K430-00","THB","Road","23112015","","","1","FTTL_FG_PASS_THRU"
"00087","TMAP-EM-SR_FG_SHIP","1S FTTLBS1A1713","23112015","23112015","Y","","86160-0K430-00","THB","Road","23112015","","","1","FTTL_FG_PASS_THRU"
"00087","TMAP-EM-SR_FG_SHIP","1S FTTLBS1A1713","23112015","23112015","Y","","86160-0K430-00","THB","Road","23112015","","","1","FTTL_FG_PASS_THRU"
"00087","TMAP-EM-SR_FG_SHIP","1S FTTLBS1A1713","23112015","23112015","Y","","86160-0K430-00","THB","Road","23112015","","","1","FTTL_FG_PASS_THRU"
"00087","TMAP-EM-SR_FG_SHIP","1S FTTLBS1A1714","23112015","23112015","Y","","86160-0K430-00","THB","Road","23112015","","","1","FTTL_FG_PASS_THRU"
"00087","TMAP-EM-SR_FG_SHIP","1S FTTLBS1A1714","23112015","23112015","Y","","86160-0K430-00","THB","Road","23112015","","","1","FTTL_FG_PASS_THRU"
"00087","TMAP-EM-SR_FG_SHIP","1S FTTLBS1A1714","23112015","23112015","Y","","86160-0K430-00","THB","Road","23112015","","","1","FTTL_FG_PASS_THRU"
"00087","TMAP-EM-SR_FG_SHIP","1S FTTLBS1A1715","23112015","23112015","Y","","86160-0K430-00","THB","Road","23112015","","","1","FTTL_FG_PASS_THRU"
"00087","TMAP-EM-SR_FG_SHIP","1S FTTLBS1A1715","23112015","23112015","Y","","86160-0K430-00","THB","Road","23112015","","","1","FTTL_FG_PASS_THRU"
"00087","TMAP-EM-SR_FG_SHIP","1S FTTLBS1A1715","23112015","23112015","Y","","86160-0K430-00","THB","Road","23112015","","","1","FTTL_FG_PASS_THRU"
"00087","TMAP-EM-SR_FG_SHIP","1S FTTLBS1A1716","23112015","23112015","Y","","86160-0K430-00","THB","Road","23112015","","","1","FTTL_FG_PASS_THRU"
"00087","TMAP-EM-SR_FG_SHIP","1S FTTLBS1A1716","23112015","23112015","Y","","86160-0K430-00","THB","Road","23112015","","","1","FTTL_FG_PASS_THRU"
"00087","TMAP-EM-SR_FG_SHIP","1S FTTLBS1A1716","23112015","23112015","Y","","86160-0K430-00","THB","Road","23112015","","","1","FTTL_FG_PASS_THRU"
"00087","TMAP-EM-SR_FG_SHIP","1S FTTLBS1A1717","23112015","23112015","Y","","86160-0K430-00","THB","Road","23112015","","","1","FTTL_FG_PASS_THRU"
"00087","TMAP-EM-SR_FG_SHIP","1S FTTLBS1A1717","23112015","23112015","Y","","86160-0K430-00","THB","Road","23112015","","","1","FTTL_FG_PASS_THRU"
"00087","TMAP-EM-SR_FG_SHIP","1S FTTLBS1A1717","23112015","23112015","Y","","86160-0K430-00","THB","Road","23112015","","","1","FTTL_FG_PASS_THRU"
"00087","TMAP-EM-SR_FG_SHIP","1S FTTLBS1A1718","23112015","23112015","Y","","86160-0K430-00","THB","Road","23112015","","","1","FTTL_FG_PASS_THRU"
"00087","TMAP-EM-SR_FG_SHIP","1S FTTLBS1A1718","23112015","23112015","Y","","86160-0K430-00","THB","Road","23112015","","","1","FTTL_FG_PASS_THRU"
"00087","TMAP-EM-SR_FG_SHIP","1S FTTLBS1A1718","23112015","23112015","Y","","86160-0K430-00","THB","Road","23112015","","","1","FTTL_FG_PASS_THRU"
"00087","TMAP-EM-SR_FG_SHIP","1S FTTLBS1A1719","23112015","23112015","Y","","86160-0K430-00","THB","Road","23112015","","","1","FTTL_FG_PASS_THRU"
"00087","TMAP-EM-SR_FG_SHIP","1S FTTLBS1A1719","23112015","23112015","Y","","86160-0K430-00","THB","Road","23112015","","","1","FTTL_FG_PASS_THRU"
"00087","TMAP-EM-SR_FG_SHIP","1S FTTLBS1A1719","23112015","23112015","Y","","86160-0K430-00","THB","Road","23112015","","","1","FTTL_FG_PASS_THRU"
"00087","TMAP-EM-SR_FG_SHIP","1S FTTLBS1A1720","23112015","23112015","Y","","86160-0K430-00","THB","Road","23112015","","","1","FTTL_FG_PASS_THRU"
"00087","TMAP-EM-SR_FG_SHIP","1S FTTLBS1A1720","23112015","23112015","Y","","86160-0K430-00","THB","Road","23112015","","","1","FTTL_FG_PASS_THRU"
"00087","TMAP-EM-SR_FG_SHIP","1S FTTLBS1A1720","23112015","23112015","Y","","86160-0K430-00","THB","Road","23112015","","","1","FTTL_FG_PASS_THRU"
