1|FTTL|A|DENSO TEN (THAILAND) Limited.|B|BANGPAKONG|BN|1|1B FTTLABNA1711|2018011101|11/01/2018|20:45|12/01/2018|01:45|PSF|23|ED06|04|||||||||||||PSF-23|722E-B-PK|12/01/2018|01:45|12/01/2018|03:13||1|89040-0K010-00|SIREN ASSY  THEFT WARNING|H681|L1-08-C4|10|10|1||G|11/01/2018|20:45|11/01/2018|15:45|11/01/2018|15:45||11/01/2018|07:30|1101|||CB2|
59|FTTL|A|DENSO TEN (THAILAND) Limited.|P|BANPHO|P1|1|1P FTTLAP1B5807|2018011202|12/01/2018|02:07|12/01/2018|07:30|PPA1|08|CD16|01|||||||||||||PPA1-08|722F-P-P1|12/01/2018|07:30|12/01/2018|13:08||2|86120-0KA20-00|RECEIVER ASSY  RADIO|H556|A4.SA- R11|4|4|1|||12/01/2018|02:07|11/01/2018|20:12|11/01/2018|20:12||11/01/2018|07:30|1201||||
60|FTTL|A|DENSO TEN (THAILAND) Limited.|P|BANPHO|P1|1|1P FTTLAP1B5807|2018011202|12/01/2018|02:07|12/01/2018|07:30|PPA1|08|CD16|01|||||||||||||PPA1-08|722F-P-P1|12/01/2018|07:30|12/01/2018|13:08||3|86140-0K200-00|RECEIVER ASSY  RADIO & DISPLAY|H712|A4.SA- R11|4|4|1|||12/01/2018|02:07|11/01/2018|20:12|11/01/2018|20:12||11/01/2018|07:30|1201||||
61|FTTL|A|DENSO TEN (THAILAND) Limited.|P|BANPHO|P1|1|1P FTTLAP1B5807|2018011202|12/01/2018|02:07|12/01/2018|07:30|PPA1|08|CD16|01|||||||||||||PPA1-08|722F-P-P1|12/01/2018|07:30|12/01/2018|13:08||4|86140-0K620-00|RECEIVER ASSY  RADIO & DISPLAY|H714|A4.SA- R11|4|12|3|||12/01/2018|02:07|11/01/2018|20:12|11/01/2018|20:12||11/01/2018|07:30|1201||||
62|FTTL|A|DENSO TEN (THAILAND) Limited.|P|BANPHO|P1|1|1P FTTLAP1B5807|2018011202|12/01/2018|02:07|12/01/2018|07:30|PPA1|08|CD16|01|||||||||||||PPA1-08|722F-P-P1|12/01/2018|07:30|12/01/2018|13:08||5|86140-0KA70-00|RECEIVER ASSY  RADIO & DISPLAY|H704|A4.SA- R11|4|4|1|||12/01/2018|02:07|11/01/2018|20:12|11/01/2018|20:12||11/01/2018|07:30|1201||||
63|FTTL|A|DENSO TEN (THAILAND) Limited.|P|BANPHO|P1|1|1P FTTLAP1B5807|2018011202|12/01/2018|02:07|12/01/2018|07:30|PPA1|08|CD16|01|||||||||||||PPA1-08|722F-P-P1|12/01/2018|07:30|12/01/2018|13:08||6|86120-0KA41-00|RECEIVER ASSY  RADIO|K049|A5.SA- R10|4|4|1|||12/01/2018|02:07|11/01/2018|20:12|11/01/2018|20:12||11/01/2018|07:30|1201||||
64|FTTL|A|DENSO TEN (THAILAND) Limited.|P|BANPHO|P1|1|1P FTTLAP1B5807|2018011202|12/01/2018|02:07|12/01/2018|07:30|PPA1|08|CD16|01|||||||||||||PPA1-08|722F-P-P1|12/01/2018|07:30|12/01/2018|13:08||7|86140-0KB70-00|RECEIVER ASSY  RADIO & DISPLAY|U315|A5.SA- R10|4|4|1|||12/01/2018|02:07|11/01/2018|20:12|11/01/2018|20:12||11/01/2018|07:30|1201||||
65|FTTL|A|DENSO TEN (THAILAND) Limited.|S|SAMRONG|S1|1|1S FTTLAS1B5910|2018011202|11/01/2018|16:10|11/01/2018|22:40|PSA|05|SD11|06|||||||||||||PSA-05|722B-S-S1|11/01/2018|22:40|12/01/2018|10:33||1|86120-0KA00-00|RECEIVER ASSY RADIO|A792|A    - 05.|4|40|10|||11/01/2018|16:10|11/01/2018|12:00|11/01/2018|12:00||11/01/2018|07:30|1201||||
66|FTTL|A|DENSO TEN (THAILAND) Limited.|S|SAMRONG|S1|1|1S FTTLAS1B5910|2018011202|11/01/2018|16:10|11/01/2018|22:40|PSA|05|SD11|06|||||||||||||PSA-05|722B-S-S1|11/01/2018|22:40|12/01/2018|10:33||2|86100-0K143-00|RECEIVER ASSY RADIO & NAVIGATION|E453|IP1  - A03|4|20|5||8|11/01/2018|16:10|11/01/2018|12:00|11/01/2018|12:00||11/01/2018|07:30|1201||||
67|FTTL|A|DENSO TEN (THAILAND) Limited.|S|SAMRONG|S1|1|1S FTTLAS1B5910|2018011202|11/01/2018|16:10|11/01/2018|22:40|PSA|05|SD11|06|||||||||||||PSA-05|722B-S-S1|11/01/2018|22:40|12/01/2018|10:33||3|86120-0KA20-00|RECEIVER ASSY RADIO|A794|IP1. - A08|4|4|1||8|11/01/2018|16:10|11/01/2018|12:00|11/01/2018|12:00||11/01/2018|07:30|1201||||
68|FTTL|A|DENSO TEN (THAILAND) Limited.|S|SAMRONG|S1|1|1S FTTLAS1B5910|2018011202|11/01/2018|16:10|11/01/2018|22:40|PSA|05|SD11|06|||||||||||||PSA-05|722B-S-S1|11/01/2018|22:40|12/01/2018|10:33||4|86140-0K200-00|RECEIVER ASSY RADIO & DISPLAY|A798|IP1. - A08|4|20|5||8|11/01/2018|16:10|11/01/2018|12:00|11/01/2018|12:00||11/01/2018|07:30|1201||||
69|FTTL|A|DENSO TEN (THAILAND) Limited.|S|SAMRONG|S1|1|1S FTTLAS1B5910|2018011202|11/01/2018|16:10|11/01/2018|22:40|PSA|05|SD11|06|||||||||||||PSA-05|722B-S-S1|11/01/2018|22:40|12/01/2018|10:33||5|86140-0K570-00|RECEIVER ASSY RADIO & DISPLAY|A799|IP1. - A08|4|8|2||8|11/01/2018|16:10|11/01/2018|12:00|11/01/2018|12:00||11/01/2018|07:30|1201||||
70|FTTL|A|DENSO TEN (THAILAND) Limited.|P|BANPHO|P1|1|1P FTTLAP1B5808|2018011203|12/01/2018|02:07|12/01/2018|07:30|PPA1|12|CD16|01|||||||||||||PPA1-12|722F-P-P1|12/01/2018|07:30|12/01/2018|15:51||1|86120-0KA00-00|RECEIVER ASSY  RADIO|H550|A4.SA- R11|4|40|10|||12/01/2018|02:07|11/01/2018|20:12|11/01/2018|20:12||11/01/2018|07:30|1201||||
71|FTTL|A|DENSO TEN (THAILAND) Limited.|P|BANPHO|P1|1|1P FTTLAP1B5808|2018011203|12/01/2018|02:07|12/01/2018|07:30|PPA1|12|CD16|01|||||||||||||PPA1-12|722F-P-P1|12/01/2018|07:30|12/01/2018|15:51||2|86140-0K620-00|RECEIVER ASSY  RADIO & DISPLAY|H714|A4.SA- R11|4|4|1|||12/01/2018|02:07|11/01/2018|20:12|11/01/2018|20:12||11/01/2018|07:30|1201||||
72|FTTL|A|DENSO TEN (THAILAND) Limited.|P|BANPHO|P1|1|1P FTTLAP1B5808|2018011203|12/01/2018|02:07|12/01/2018|07:30|PPA1|12|CD16|01|||||||||||||PPA1-12|722F-P-P1|12/01/2018|07:30|12/01/2018|15:51||3|86100-0K101-00|RECEIVER ASSY  RADIO & NAVIGATION|U805|A5.SA- R10|4|4|1|||12/01/2018|02:07|11/01/2018|20:12|11/01/2018|20:12||11/01/2018|07:30|1201||||
73|FTTL|A|DENSO TEN (THAILAND) Limited.|P|BANPHO|P1|1|1P FTTLAP1B5808|2018011203|12/01/2018|02:07|12/01/2018|07:30|PPA1|12|CD16|01|||||||||||||PPA1-12|722F-P-P1|12/01/2018|07:30|12/01/2018|15:51||4|86140-0KB70-00|RECEIVER ASSY  RADIO & DISPLAY|U315|A5.SA- R10|4|4|1|||12/01/2018|02:07|11/01/2018|20:12|11/01/2018|20:12||11/01/2018|07:30|1201||||
